Id,label
18f4fc72-b166-40f8-a5fa-b462dd9be1bb,alzheimer s disease neuroimaging initiative adni
ae0d816c-6bf8-4aa9-9726-738bb5d83cb2,climatological data
ae0d816c-6bf8-4aa9-9726-738bb5d83cb2,world ocean database
ca43e825-ef7e-44ba-b488-f33a9036b589,north american breeding bird survey
ca43e825-ef7e-44ba-b488-f33a9036b589,north american breeding bird survey bbs
ec6323af-2a1e-4e7f-a805-68d6efee46ed,baltimore longitudinal study of aging
8a96e9b7-91a0-46bd-8949-9197649157e3,adni
7a9e3970-c858-412f-83af-763e78b81c56,census of agriculture
0768674c-23dd-4aeb-980b-d310005a63f6,adni
0768674c-23dd-4aeb-980b-d310005a63f6,alzheimer s disease neuroimaging initiative adni
700d0e0f-3b0b-4fb4-9542-b6e1f73af161,common core of data
700d0e0f-3b0b-4fb4-9542-b6e1f73af161,geographic location
700d0e0f-3b0b-4fb4-9542-b6e1f73af161,national center for education statistics schools and staffing survey
700d0e0f-3b0b-4fb4-9542-b6e1f73af161,private school universe survey
700d0e0f-3b0b-4fb4-9542-b6e1f73af161,public elementary secondary school universe survey
700d0e0f-3b0b-4fb4-9542-b6e1f73af161,school survey on crime and safety
700d0e0f-3b0b-4fb4-9542-b6e1f73af161,schools and staffing survey
700d0e0f-3b0b-4fb4-9542-b6e1f73af161,youth risk behavior surveillance system yrbss
603633ce-8629-4300-8055-5595cbcb0e7e,clinicaltrials gov
603633ce-8629-4300-8055-5595cbcb0e7e,sars cov 2 genome sequence
603633ce-8629-4300-8055-5595cbcb0e7e,sars cov 2 genome sequences
762bc682-839a-4283-b4cd-878624b8bf9e,adni
80b470af-642d-469d-a5f5-a3b9758f3d8e,adni
80b470af-642d-469d-a5f5-a3b9758f3d8e,alzheimer s disease neuroimaging initiative adni
80b470af-642d-469d-a5f5-a3b9758f3d8e,alzheimers disease neuroimaging initiative
12384252-1573-4a93-984f-ecb59cc73e64,adni
12384252-1573-4a93-984f-ecb59cc73e64,alzheimer s disease neuroimaging initiative adni
8a8a02c9-c947-4db1-8573-86a65943babb,early childhood longitudinal study
8a8a02c9-c947-4db1-8573-86a65943babb,population estimates
e8135e49-4ddc-4111-b7f5-20e077eba0bb,adni
e8135e49-4ddc-4111-b7f5-20e077eba0bb,alzheimer s disease neuroimaging initiative adni
7cd2013c-7b54-4b58-88ba-67f71c0c7a44,adni
7cd2013c-7b54-4b58-88ba-67f71c0c7a44,alzheimer s disease neuroimaging initiative adni
69aeea6c-22b4-4e92-b70a-3a008b0a8b70,adni
69aeea6c-22b4-4e92-b70a-3a008b0a8b70,alzheimer s disease neuroimaging initiative adni
d64c628a-4ba7-4fac-b5d8-dab377f61e22,early childhood longitudinal study
d64c628a-4ba7-4fac-b5d8-dab377f61e22,head start impact study
41417b04-55ff-4531-88ca-828251a58fd0,adni
41417b04-55ff-4531-88ca-828251a58fd0,alzheimer s disease neuroimaging initiative adni
87cc3f3e-c02c-4cf2-9fa4-67fb6592efed,trends in international mathematics and science study
a23a80f3-5732-4e32-a611-af273413774d,climatological data
a23a80f3-5732-4e32-a611-af273413774d,world ocean database
84290140-f0c8-4f26-9d32-63b035483542,early childhood longitudinal study
84290140-f0c8-4f26-9d32-63b035483542,early childhood longitudinal study birth cohort
a33c099d-a436-4c61-929d-06e3d54c6026,baltimore longitudinal study of aging
080d65fb-6f55-4c6d-ad9e-677e08ccbca7,census of agriculture
0518aac6-f505-4488-b9ac-e9c0e035e80c,survey of doctorate recipients
0518aac6-f505-4488-b9ac-e9c0e035e80c,survey of earned doctorates
513a8eee-009e-46ef-b25c-bf55aa732223,trends in international mathematics and science study
228675fb-530b-4827-9d7a-7e9ed26f8b50,trends in international mathematics and science study
13c10a57-361b-4fee-b379-ed104269a247,american community survey
13c10a57-361b-4fee-b379-ed104269a247,common core of data
13c10a57-361b-4fee-b379-ed104269a247,education longitudinal study
13c10a57-361b-4fee-b379-ed104269a247,geographic location
13c10a57-361b-4fee-b379-ed104269a247,national education longitudinal study
13c10a57-361b-4fee-b379-ed104269a247,national education longitudinal study of 1988
8bbe5ac8-e910-4109-893c-104d8896db80,adni
8bbe5ac8-e910-4109-893c-104d8896db80,alzheimer s disease neuroimaging initiative adni
81eaf522-1f9f-48b6-9cfa-8e586b8d664a,adni
81eaf522-1f9f-48b6-9cfa-8e586b8d664a,alzheimer s disease neuroimaging initiative adni
13cc61c9-0a65-42b3-b881-5ad9d48237ac,adni
13cc61c9-0a65-42b3-b881-5ad9d48237ac,alzheimer s disease neuroimaging initiative adni
0c661553-616b-4419-b643-13ca9c6c24d5,survey of earned doctorates
2b00877e-68cd-4eaf-8070-de3f89a2b091,adni
172e10d1-0139-4527-95f7-817e05956c8d,coastal change analysis program
024f86a0-9289-4c61-b60b-89b2270d0342,adni
024f86a0-9289-4c61-b60b-89b2270d0342,e stats
5631da33-a407-4372-bd5b-384b85d4ee93,north american breeding bird survey
379f68a4-7d46-46aa-a04a-6703da8e39b8,baltimore longitudinal study of aging
72ef03cc-ae88-4994-b16e-8cfe23363c36,common core of data
72ef03cc-ae88-4994-b16e-8cfe23363c36,early childhood longitudinal study
72ef03cc-ae88-4994-b16e-8cfe23363c36,early childhood longitudinal study kindergarten class of 1998 99
72ef03cc-ae88-4994-b16e-8cfe23363c36,education longitudinal study
72ef03cc-ae88-4994-b16e-8cfe23363c36,national assessment of educational progress
72ef03cc-ae88-4994-b16e-8cfe23363c36,national education longitudinal study
72ef03cc-ae88-4994-b16e-8cfe23363c36,national health interview survey
3d8da639-5f40-4217-8a83-01bbf9284986,agricultural resource management survey
3d8da639-5f40-4217-8a83-01bbf9284986,census of agriculture
3d8da639-5f40-4217-8a83-01bbf9284986,food hubs
9ed1c3ab-d8fa-4c53-8947-626cd331ddde,trends in international mathematics and science study
0b68e0a0-2db7-4906-929a-b5243a9433a9,early childhood longitudinal study
40d54af0-253f-4d7b-8291-f986bb09ec37,american community survey
40d54af0-253f-4d7b-8291-f986bb09ec37,national assessment of educational progress
40d54af0-253f-4d7b-8291-f986bb09ec37,population estimates
40d54af0-253f-4d7b-8291-f986bb09ec37,program solicitation
40d54af0-253f-4d7b-8291-f986bb09ec37,survey of doctorate recipients
b3c3402c-4996-473c-af36-60df085c380d,adni
b3c3402c-4996-473c-af36-60df085c380d,alzheimer s disease neuroimaging initiative adni
bcce26bc-a34b-433e-8927-e696bae07392,agricultural resource management survey
bcce26bc-a34b-433e-8927-e696bae07392,census of agriculture
bcce26bc-a34b-433e-8927-e696bae07392,organic production
4fd47fa3-e523-4124-bdc2-211769016b60,adni
4fd47fa3-e523-4124-bdc2-211769016b60,alzheimer s disease neuroimaging initiative adni
b1e9dca0-6de1-4fb6-b541-d8f79d103aa2,adni
b1e9dca0-6de1-4fb6-b541-d8f79d103aa2,alzheimer s disease neuroimaging initiative adni
ab2687cf-9be4-4a52-ad05-32be5aa6f805,north american breeding bird survey
ab2687cf-9be4-4a52-ad05-32be5aa6f805,north american breeding bird survey bbs
7efebfbf-9d12-4ee2-8ef9-fbeedef3d833,world ocean database
40760c9c-6658-4e2d-b7b6-60ee5919ec78,genome sequence of sars cov 2
e9a8cd7f-9329-4a0a-bc9e-e259f502142b,baltimore longitudinal study of aging
6e8c456d-c624-4990-9e2f-9c74abd97111,baltimore longitudinal study of aging
0d79ad24-e58b-4e08-be32-1b5b12d36614,coastal change analysis program
732d24ea-4f66-48ee-8a8f-3818062760a3,education longitudinal study
732d24ea-4f66-48ee-8a8f-3818062760a3,national education longitudinal study
732d24ea-4f66-48ee-8a8f-3818062760a3,progress in international reading literacy study
44eacd27-6be0-489f-97e2-e9bf6998d298,health information national trends survey hints
44eacd27-6be0-489f-97e2-e9bf6998d298,rural urban continuum codes
59f12ec7-fe2a-4305-8f82-ca20ba7396b7,research reports
59f12ec7-fe2a-4305-8f82-ca20ba7396b7,survey of earned doctorates
25b06a55-f82c-4332-a4db-e84a79f2c18f,baltimore longitudinal study of aging
e02c4695-30c6-474e-b3c1-16e37e2a0957,trends in international mathematics and science study
725a05d6-f468-4073-846b-53b382bba077,world ocean database
0fc98631-7c63-451a-993b-73f0fa1d41f5,our world in data
e430fee4-d260-4b3f-950e-d9ed1a3e5725,adni
50191f12-2780-442b-a5f2-501749b921d5,agricultural resource management survey
31c8114b-8365-4c29-95f4-4633eb381f03,sea lake and overland surges from hurricanes
31c8114b-8365-4c29-95f4-4633eb381f03,slosh model
ce0279b0-bc73-43d8-bf85-f349056e08ab,adni
ce0279b0-bc73-43d8-bf85-f349056e08ab,alzheimer s disease neuroimaging initiative adni
73666777-9ec2-42f0-844b-c2b256154116,american community survey
73666777-9ec2-42f0-844b-c2b256154116,north american breeding bird survey
415db618-4fe8-4203-beb5-2d95f1a816b9,adni
415db618-4fe8-4203-beb5-2d95f1a816b9,alzheimer s disease neuroimaging initiative adni
bec3ee89-c269-4abc-963f-9e96289f56bc,optimum interpolation sea surface temperature
774a3e11-74dd-4ac4-b201-1e697388dc5d,adni
6ad7439f-8231-4add-8bd9-9505e17348b1,adni
35418662-c3b3-4bb7-bf3e-5ea35ce622de,noaa tide gauge
35418662-c3b3-4bb7-bf3e-5ea35ce622de,sea lake and overland surges from hurricanes
35418662-c3b3-4bb7-bf3e-5ea35ce622de,sea lake and overland surges from hurricanes slosh model
35418662-c3b3-4bb7-bf3e-5ea35ce622de,slosh model
cdc4f525-4ba7-46b9-b896-6f551bdca2c9,rural urban continuum codes
8faebdad-c443-428a-8051-8a923be02b37,noaa tide gauge
a878c8ec-d27d-4104-b4ec-2a3aa4804975,baltimore longitudinal study of aging
f55e9fba-59aa-42a6-9e7a-739c387261c9,coastal change analysis program
f55e9fba-59aa-42a6-9e7a-739c387261c9,noaa c cap
4fc1c61b-aaad-473c-8184-0b7c60c324eb,baltimore longitudinal study of aging
afd1bce8-b0ec-46d3-a9ec-366a70776d72,census of agriculture
2149bca5-6363-4eee-884c-4ea9f31224b9,baltimore longitudinal study of aging
099fa331-8fdc-4338-8570-00fb24d1143b,our world in data
58ca51ec-7080-4610-8b4a-20ff7435c1bd,sars cov 2 genome sequence
3db2463d-68ea-4e1b-b376-cbd89d4354fc,census of agriculture
8f499952-b380-41dd-9d8b-f5c566bcf4d7,slosh model
695a2a92-2fb5-4743-ada7-76053357be88,adni
952007e2-e37b-4c41-bfac-4259d470bec3,early childhood longitudinal study
bc7c425f-e701-4ef5-b311-006415a2ff61,adni
a2b72c54-4016-432e-972a-abf85e4c597f,progress in international reading literacy study
a2b72c54-4016-432e-972a-abf85e4c597f,trends in international mathematics and science study
e5077e85-a936-463c-b0ef-08524c642855,progress in international reading literacy study
e5077e85-a936-463c-b0ef-08524c642855,trends in international mathematics and science study
ad5191ba-0835-4e67-883b-eea6fa327f1d,ibtracs
ad5191ba-0835-4e67-883b-eea6fa327f1d,international best track archive for climate stewardship
983bdf3c-124b-4936-82ad-fcd7179003f5,north american breeding bird survey
da78ea98-0ca2-460d-aac3-3c291a1b980b,optimum interpolation sea surface temperature
567c4469-17f6-46e6-b2c6-e07e847052f9,adni
66ac8a72-4845-4db2-ad1c-faa147f17dd0,survey of doctorate recipients
f4aa7345-736a-411f-a961-5a288ddd1e89,north american breeding bird survey
5adfb5ba-2aed-4b18-82b7-10b16417b6b8,noaa tide gauge
e619f9af-1480-4578-9a64-451c67e8392e,adni
72525220-56c5-4aeb-9cb8-d3568f930216,baltimore longitudinal study of aging
b804e2a3-62a7-4e4a-bddf-d821e5850d87,defense meteorological satellite program dmsp
b804e2a3-62a7-4e4a-bddf-d821e5850d87,geographic location
b804e2a3-62a7-4e4a-bddf-d821e5850d87,ibtracs
b804e2a3-62a7-4e4a-bddf-d821e5850d87,international best track archive for climate stewardship
a5fd6311-0256-446e-ba17-785c70dbd167,adni
6c972e30-f238-4dff-9ef0-43e33e0d42a2,north american breeding bird survey
11085a07-50be-45fb-84bb-17a4efaee024,ibtracs
11085a07-50be-45fb-84bb-17a4efaee024,international best track archive for climate stewardship
d0994f05-a3ca-4b7f-863c-df78788a1b19,genome sequence of sars cov 2
86eb14a0-3e36-4025-9518-3e7d739fcb7d,survey of doctorate recipients
b257d261-58fa-4300-924c-755db6f04061,geographic location
b257d261-58fa-4300-924c-755db6f04061,north american breeding bird survey
552b08a5-dca5-482b-ad1e-119145674401,adni
552b08a5-dca5-482b-ad1e-119145674401,alzheimer s disease neuroimaging initiative adni
552b08a5-dca5-482b-ad1e-119145674401,clinicaltrials gov
6a8a44b0-a7c7-405c-a5fa-1aaafcb1868d,education longitudinal study
6a8a44b0-a7c7-405c-a5fa-1aaafcb1868d,national education longitudinal study
6a8a44b0-a7c7-405c-a5fa-1aaafcb1868d,national education longitudinal study of 1988
686b4a59-10f7-45ce-8c7b-64ec07117997,adni
b88ea652-d62e-472f-b0f4-5cda8aa32966,adni
b88ea652-d62e-472f-b0f4-5cda8aa32966,geographic location
4636c083-b6b6-4477-9be2-f3dae8c42a2d,census of agriculture
4636c083-b6b6-4477-9be2-f3dae8c42a2d,energy policy act
480dc882-e830-4399-beee-fc1c8d99fbc2,sars cov 2 genome sequence
480dc882-e830-4399-beee-fc1c8d99fbc2,sars cov 2 genome sequences
31152c78-e5ec-4b80-95b7-ad29b19f752f,slosh model
2e8c8345-e084-489d-b994-b10bcf6c389b,adni
e4a7149f-788b-4679-82fd-66fc97af857c,adni
e4a7149f-788b-4679-82fd-66fc97af857c,alzheimer s disease neuroimaging initiative adni
299bd7a2-41fd-4080-b40b-fec75babf48f,survey of doctorate recipients
07a6338c-965c-41cf-be43-9b8f7a59ab79,adni
07a6338c-965c-41cf-be43-9b8f7a59ab79,alzheimer s disease neuroimaging initiative adni
ddf7fb7d-ff56-40e5-b434-3aaa9cd9c2f4,noaa tide gauge
da784753-63b2-4b7f-88ac-d16655d65a82,adni
da784753-63b2-4b7f-88ac-d16655d65a82,alzheimer s disease neuroimaging initiative adni
eefeaeea-af30-4ba6-b23c-9f86a3f50482,baltimore longitudinal study of aging
eefeaeea-af30-4ba6-b23c-9f86a3f50482,baltimore longitudinal study of aging blsa
1a9bddab-7665-4855-9e7c-410f00544583,baltimore longitudinal study of aging
58e5190e-0fed-43f1-b858-a9b185810954,adni
03757cfd-8292-4eed-9d0c-4cd9a2f6408c,adni
03757cfd-8292-4eed-9d0c-4cd9a2f6408c,alzheimer s disease neuroimaging initiative adni
01bc14b5-bba5-45d5-8771-acedfa0ab7fa,optimum interpolation sea surface temperature
b9d48208-ca0a-4a9d-8970-c35d16ffa557,current population survey
b9d48208-ca0a-4a9d-8970-c35d16ffa557,geographic location
b9d48208-ca0a-4a9d-8970-c35d16ffa557,population estimates
b9d48208-ca0a-4a9d-8970-c35d16ffa557,survey of doctorate recipients
4979ec6a-1e53-4091-9d3a-8725d1dd1dd6,baltimore longitudinal study of aging
4979ec6a-1e53-4091-9d3a-8725d1dd1dd6,baltimore longitudinal study of aging blsa
8d45dbf3-9490-4914-aed8-e1a7c0628071,nsf survey of earned doctorates
8d45dbf3-9490-4914-aed8-e1a7c0628071,survey of doctorate recipients
8d45dbf3-9490-4914-aed8-e1a7c0628071,survey of earned doctorates
d60a0edd-c5fe-4110-ab33-3553ef2ec2ac,adni
07abce21-d5c9-4dcb-83a6-2ae1923b03d5,baltimore longitudinal study of aging
ccbeae47-bd72-483c-9b00-ae08156c212e,agricultural resource management survey
50e5ce99-d967-417f-b343-b30c2f8529c5,adni
50e5ce99-d967-417f-b343-b30c2f8529c5,alzheimer s disease neuroimaging initiative adni
a54f97b7-3a26-40d4-b0a1-6ab39d53382a,north american breeding bird survey
aa9dcdd9-caa9-4381-8f43-8bbfcbf9c0b0,census of agriculture
c15485af-b2ef-4177-99c8-5b302acb28da,trends in international mathematics and science study
a8997f97-ba55-46f8-aef7-c1edce2140ae,adni
a8997f97-ba55-46f8-aef7-c1edce2140ae,survey of earned doctorates
54d72b66-a488-4516-bec6-13ba48329eca,education longitudinal study
54d72b66-a488-4516-bec6-13ba48329eca,national education longitudinal study
c12a3ad2-17bc-4b8b-8779-77ba2680ae96,ars media
c12a3ad2-17bc-4b8b-8779-77ba2680ae96,clinical laboratory improvement amendments
c12a3ad2-17bc-4b8b-8779-77ba2680ae96,clinicaltrials gov
c12a3ad2-17bc-4b8b-8779-77ba2680ae96,current population survey
c12a3ad2-17bc-4b8b-8779-77ba2680ae96,geographic location
c12a3ad2-17bc-4b8b-8779-77ba2680ae96,national health interview survey
c12a3ad2-17bc-4b8b-8779-77ba2680ae96,national health interview survey nhis
c12a3ad2-17bc-4b8b-8779-77ba2680ae96,population estimates
c12a3ad2-17bc-4b8b-8779-77ba2680ae96,research reports
c12a3ad2-17bc-4b8b-8779-77ba2680ae96,rural urban continuum codes
c3516998-d77c-40e9-8c4e-660e1cce4d83,adni
c3516998-d77c-40e9-8c4e-660e1cce4d83,alzheimer s disease neuroimaging initiative adni
ff88be5b-ffa1-434e-a94d-b4d8ee139bef,adni
ff88be5b-ffa1-434e-a94d-b4d8ee139bef,alzheimer s disease neuroimaging initiative adni
9eec16d2-03e9-4bde-b929-bb8a4943072b,genome sequence of sars cov 2
9eec16d2-03e9-4bde-b929-bb8a4943072b,sars cov 2 genome sequence
9eec16d2-03e9-4bde-b929-bb8a4943072b,sars cov 2 genome sequences
b8384287-a0c1-473d-a54e-d4b68e673ca8,adni
b8384287-a0c1-473d-a54e-d4b68e673ca8,alzheimer s disease neuroimaging initiative adni
71a1666e-fe0c-40cf-9b18-f2307a79f132,trends in international mathematics and science study
f09e5141-73ad-4357-9d20-4a17b4a0d216,census of agriculture
061ab28a-08e3-4272-a838-c743c340d31c,baltimore longitudinal study of aging
ecaae0e4-639d-42dd-8dd9-fcfd0ca9f56f,baltimore longitudinal study of aging
ecaae0e4-639d-42dd-8dd9-fcfd0ca9f56f,baltimore longitudinal study of aging blsa
5264765c-06d7-4768-bc1c-3d88cd4458b8,world ocean database
3313508e-8b96-478f-9a1d-811f9e6a47fc,noaa tide gauge
7a1f6632-aa0c-40e0-b8cf-b109e2547999,beginning postsecondary student
7a1f6632-aa0c-40e0-b8cf-b109e2547999,education longitudinal study
7a1f6632-aa0c-40e0-b8cf-b109e2547999,integrated postsecondary education data system
7a1f6632-aa0c-40e0-b8cf-b109e2547999,national education longitudinal study
7a1f6632-aa0c-40e0-b8cf-b109e2547999,national education longitudinal study of 1988
7a1f6632-aa0c-40e0-b8cf-b109e2547999,national postsecondary student aid study
7a1f6632-aa0c-40e0-b8cf-b109e2547999,postsecondary student aid study
0fd33078-96dd-42c5-982f-d123f2ca55ff,sars cov 2 genome sequence
0fd33078-96dd-42c5-982f-d123f2ca55ff,sars cov 2 genome sequences
3769d67e-4655-44c3-9708-cd8e850ca8db,sars cov 2 genome sequence
a593aef1-15e0-42d1-b0ea-25f080a319bd,current population survey
a593aef1-15e0-42d1-b0ea-25f080a319bd,education longitudinal study
a593aef1-15e0-42d1-b0ea-25f080a319bd,high school and beyond
0dbe508b-8129-403f-9fc8-6ac7978fc3ab,baltimore longitudinal study of aging
0dbe508b-8129-403f-9fc8-6ac7978fc3ab,baltimore longitudinal study of aging blsa
42aa26a9-83d5-474f-af28-25ccb9ab4549,baltimore longitudinal study of aging
42aa26a9-83d5-474f-af28-25ccb9ab4549,baltimore longitudinal study of aging blsa
0aec5ce4-6acf-429a-9e1a-90a35d9ae4b3,adni
37c5c675-cac0-400c-a063-169457121f8f,sars cov 2 genome sequence
4685f303-9679-4e84-86d0-c146e75dab2f,adni
4685f303-9679-4e84-86d0-c146e75dab2f,alzheimer s disease neuroimaging initiative adni
68bbece1-e50c-4685-8960-09496c35f70d,adni
68bbece1-e50c-4685-8960-09496c35f70d,alzheimer s disease neuroimaging initiative adni
7191c3fd-511a-41a3-85b0-ff8fe8dae5c7,adni
7191c3fd-511a-41a3-85b0-ff8fe8dae5c7,alzheimer s disease neuroimaging initiative adni
a00022ac-9019-4092-ae25-326405c0aa3c,geographic location
a00022ac-9019-4092-ae25-326405c0aa3c,sea lake and overland surges from hurricanes
a00022ac-9019-4092-ae25-326405c0aa3c,sea lake and overland surges from hurricanes slosh model
a00022ac-9019-4092-ae25-326405c0aa3c,slosh model
beb6ff15-77be-4eeb-b5ef-73f484a18307,adni
beb6ff15-77be-4eeb-b5ef-73f484a18307,alzheimer s disease neuroimaging initiative adni
10f8941d-f310-417a-b53b-3aa49fa29143,integrated postsecondary education data system
10f8941d-f310-417a-b53b-3aa49fa29143,nsf survey of earned doctorates
10f8941d-f310-417a-b53b-3aa49fa29143,survey of doctorate recipients
10f8941d-f310-417a-b53b-3aa49fa29143,survey of earned doctorates
25d06897-b187-4fe7-988c-9338d9d52cc1,trends in international mathematics and science study
5b07d19f-35a5-414c-b8e7-4ec60d9f44cd,adni
5b07d19f-35a5-414c-b8e7-4ec60d9f44cd,alzheimer s disease neuroimaging initiative adni
39a8e70a-8f2f-4580-b93f-f9069b1a7c05,adni
39a8e70a-8f2f-4580-b93f-f9069b1a7c05,e stats
39a8e70a-8f2f-4580-b93f-f9069b1a7c05,sequence read archive sra
f86ced5e-8cd1-46c6-914f-6495292db3bf,coastal change analysis program
686eb461-6763-4e5b-9055-733926b4c18e,survey of doctorate recipients
686eb461-6763-4e5b-9055-733926b4c18e,survey of earned doctorates
795ad988-580e-49c9-9279-24aa3f7b6169,adni
795ad988-580e-49c9-9279-24aa3f7b6169,alzheimer s disease neuroimaging initiative adni
8468daeb-f0b6-4cda-9ffa-f80af7ca6bae,covid 19 death data
7a500b2b-c9e8-4ff8-8af9-f892951338bc,early childhood longitudinal study
7a500b2b-c9e8-4ff8-8af9-f892951338bc,early childhood longitudinal study birth cohort
cdd9b4e3-c60d-4a0c-bbf3-3d7ba8673b22,baltimore longitudinal study of aging
cdd9b4e3-c60d-4a0c-bbf3-3d7ba8673b22,baltimore longitudinal study of aging blsa
2f9d8444-9034-4ecb-a836-b1c473b9c457,education longitudinal study
2f9d8444-9034-4ecb-a836-b1c473b9c457,high school and beyond
2f9d8444-9034-4ecb-a836-b1c473b9c457,national assessment of educational progress
2f9d8444-9034-4ecb-a836-b1c473b9c457,national education longitudinal study
2f9d8444-9034-4ecb-a836-b1c473b9c457,national education longitudinal study of 1988
2f9d8444-9034-4ecb-a836-b1c473b9c457,the national longitudinal study of the high school class of 1972
89d0ab9f-cdcc-48ab-a291-d064b5bb4d2a,education longitudinal study
89d0ab9f-cdcc-48ab-a291-d064b5bb4d2a,education longitudinal study of 2002
89d0ab9f-cdcc-48ab-a291-d064b5bb4d2a,high school and beyond
cb195f61-eab6-4817-8421-38248ec2c27b,adni
6bbd7cbf-1826-457c-adab-354a66aa2ec5,beginning postsecondary student
6bbd7cbf-1826-457c-adab-354a66aa2ec5,beginning postsecondary students
6bbd7cbf-1826-457c-adab-354a66aa2ec5,beginning postsecondary students longitudinal study
6bbd7cbf-1826-457c-adab-354a66aa2ec5,bps data
6bbd7cbf-1826-457c-adab-354a66aa2ec5,national postsecondary student aid study
6bbd7cbf-1826-457c-adab-354a66aa2ec5,postsecondary student aid study
6bbd7cbf-1826-457c-adab-354a66aa2ec5,postsecondary students longitudinal study
d18008c2-587b-4b38-8e48-30dcecd20533,ibtracs
d18008c2-587b-4b38-8e48-30dcecd20533,international best track archive for climate stewardship
24c0e534-1d96-4272-a910-584917ce86ef,adni
24c0e534-1d96-4272-a910-584917ce86ef,alzheimer s disease neuroimaging initiative adni
b2729c0b-09a3-429f-98c0-d0af45e492b9,trends in international mathematics and science study
b2729c0b-09a3-429f-98c0-d0af45e492b9,trends in international mathematics and science study 2003
6ecaf389-d8c7-40f1-8202-20660c7600b1,world ocean database
1b990bf1-aa8e-49ea-bc73-aa25147c7563,federal funds
1b990bf1-aa8e-49ea-bc73-aa25147c7563,survey of doctorate recipients
1b990bf1-aa8e-49ea-bc73-aa25147c7563,survey of earned doctorates
1b990bf1-aa8e-49ea-bc73-aa25147c7563,survey of graduate students and postdoctorates in science and engineering
9d7ab794-6bd6-46a2-9e70-1ab480f46ae6,adni
9d7ab794-6bd6-46a2-9e70-1ab480f46ae6,alzheimer s disease neuroimaging initiative adni
3730d6c7-b008-48a1-b305-5d070a2669fb,adni
3730d6c7-b008-48a1-b305-5d070a2669fb,alzheimer s disease neuroimaging initiative adni
3d5c8d03-f25e-46d7-b26f-7bc1d00ffffa,survey of doctorate recipients
2e0c96e1-dbdb-4960-a9cd-46f2cb1f69a5,adni
2e0c96e1-dbdb-4960-a9cd-46f2cb1f69a5,alzheimer s disease neuroimaging initiative adni
1566b108-9136-4f12-9880-362b20bda7a8,education longitudinal study
1566b108-9136-4f12-9880-362b20bda7a8,national assessment of educational progress
1566b108-9136-4f12-9880-362b20bda7a8,national education longitudinal study
1566b108-9136-4f12-9880-362b20bda7a8,national education longitudinal study of 1988
cb229713-0841-4f6d-9b28-c2fbb8bdb41d,north american breeding bird survey
cb229713-0841-4f6d-9b28-c2fbb8bdb41d,north american breeding bird survey bbs
cb229713-0841-4f6d-9b28-c2fbb8bdb41d,population estimates
aef2922a-4ea4-4b9a-bf74-3ab94d373bec,human resource management
aef2922a-4ea4-4b9a-bf74-3ab94d373bec,program solicitation
aef2922a-4ea4-4b9a-bf74-3ab94d373bec,survey of doctorate recipients
aef2922a-4ea4-4b9a-bf74-3ab94d373bec,trends in international mathematics and science study
ac45b46d-e098-44f1-8cf3-78f1027e1080,sars cov 2 genome sequence
ac45b46d-e098-44f1-8cf3-78f1027e1080,sars cov 2 genome sequences
4f3b3e7f-0c7b-4552-bb92-8aa4a27906b3,adni
4f3b3e7f-0c7b-4552-bb92-8aa4a27906b3,alzheimer s disease neuroimaging initiative adni
3b0f73eb-822b-4973-80e3-cd37684124df,baltimore longitudinal study of aging
3b0f73eb-822b-4973-80e3-cd37684124df,baltimore longitudinal study of aging blsa
41b88410-ee33-42cc-b6ec-c27c42d1caf9,endangered species act
41b88410-ee33-42cc-b6ec-c27c42d1caf9,north american breeding bird survey
1a459658-c3f7-473c-b362-2522871a42d2,baltimore longitudinal study of aging
1a459658-c3f7-473c-b362-2522871a42d2,baltimore longitudinal study of aging blsa
11d3e351-0a51-4557-92c4-848d3e4c1e70,early childhood longitudinal study
ca2efc83-2e7a-4f7b-b9f9-5c1aa333ae86,genome sequence of sars cov 2
fb8f6fb9-a798-4b4a-8663-f55d1abf8558,baltimore longitudinal study of aging
27767207-21d1-41de-8588-25ead7065793,slosh model
4972fcfb-a5c1-44c6-bfdc-e32c7fe95ba2,adni
4972fcfb-a5c1-44c6-bfdc-e32c7fe95ba2,alzheimer s disease neuroimaging initiative adni
f0f6886c-235f-4109-80fc-23ca85f1d5b7,baltimore longitudinal study of aging
f0f6886c-235f-4109-80fc-23ca85f1d5b7,baltimore longitudinal study of aging blsa
8f76d131-bb2a-4dbf-b138-1adf5041c6fe,genome sequence of 2019 ncov
a0f3c2a8-9240-4dea-9ee4-f88080fe1f73,ibtracs
a0f3c2a8-9240-4dea-9ee4-f88080fe1f73,international best track archive for climate stewardship
718f15b4-2874-4288-bace-c861e147f481,coastal change analysis program
9ecde100-a5b2-4774-b033-a4beb7f333fb,adni
c98a6e78-30b4-4a62-b5fb-bf465d2a995a,ibtracs
292c33cf-3cb6-41cb-a734-87db210faddd,adni
292c33cf-3cb6-41cb-a734-87db210faddd,alzheimer s disease neuroimaging initiative adni
a4543847-fa58-4f50-a932-44f00296e60f,adni
309f3eaf-f344-428f-810e-8cacb983cf00,agricultural resource management survey
d675107e-6640-4831-8e55-b5f90e6410bc,sars cov 2 genome sequence
d675107e-6640-4831-8e55-b5f90e6410bc,sars cov 2 genome sequences
a5c61e9b-6dbb-4b5e-b604-bd0ec3e023d6,baltimore longitudinal study of aging
a5c61e9b-6dbb-4b5e-b604-bd0ec3e023d6,baltimore longitudinal study of aging blsa
